YEAR,MAKE,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION,HWY (L/100 km),COMB (L/100 km),COMB (mpg),EMISSIONS,VEHICLE_AGE,FUEL_ENC,CLASS_ENC,TRANS_ENC
2016,PORSCHE,911 CARRERA S,MINICOMPACT,3.8,6,M7,Z,12.4,8.7,10.7,26,252,8,4,5,29
2016,PORSCHE,911 CARRERA S CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,12.2,8.7,10.6,27,250,8,4,5,10
2016,PORSCHE,911 CARRERA S CABRIOLET,MINICOMPACT,3.8,6,M7,Z,12.5,8.9,10.9,26,255,8,4,5,29
2016,PORSCHE,911 CARRERA 4,MINICOMPACT,3.4,6,AM7,Z,11.7,8.5,10.2,28,240,8,4,5,10
2016,PORSCHE,911 CARRERA 4,MINICOMPACT,3.4,6,M7,Z,12.3,8.7,10.7,26,251,8,4,5,29
2016,PORSCHE,911 CARRERA 4 CABRIOLET,MINICOMPACT,3.4,6,AM7,Z,11.9,8.8,10.5,27,246,8,4,5,10
2016,PORSCHE,911 CARRERA 4 CABRIOLET,MINICOMPACT,3.4,6,M7,Z,12.5,9.0,10.9,26,257,8,4,5,29
2016,PORSCHE,911 CARRERA 4 GTS,MINICOMPACT,3.8,6,AM7,Z,12.7,9.2,11.1,25,260,8,4,5,10
2016,PORSCHE,911 CARRERA 4 GTS,MINICOMPACT,3.8,6,M7,Z,13.0,9.2,11.3,25,265,8,4,5,29
2016,PORSCHE,911 CARRERA 4 GTS CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,13.1,9.4,11.4,25,268,8,4,5,10
2016,PORSCHE,911 CARRERA 4 GTS CABRIOLET,MINICOMPACT,3.8,6,M7,Z,13.4,9.3,11.6,24,272,8,4,5,29
2016,PORSCHE,911 CARRERA 4S,MINICOMPACT,3.8,6,AM7,Z,12.2,8.9,10.7,26,251,8,4,5,10
2016,PORSCHE,911 CARRERA 4S,MINICOMPACT,3.8,6,M7,Z,12.7,8.9,11.0,26,258,8,4,5,29
2016,PORSCHE,911 CARRERA 4S CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,12.5,9.1,11.0,26,257,8,4,5,10
2016,PORSCHE,911 CARRERA 4S CABRIOLET,MINICOMPACT,3.8,6,M7,Z,12.9,9.2,11.2,25,262,8,4,5,29
2016,PORSCHE,911 GT3,TWO-SEATER,3.8,6,AM7,Z,16.0,11.5,14.0,20,329,8,4,27,10
2016,PORSCHE,911 GT3RS,TWO-SEATER,4.0,6,AM7,Z,16.3,11.8,14.3,20,334,8,4,27,10
2016,PORSCHE,911 TARGA 4,MINICOMPACT,3.4,6,AM7,Z,12.3,8.9,10.8,26,253,8,4,5,10
2016,PORSCHE,911 TARGA 4,MINICOMPACT,3.4,6,M7,Z,12.9,9.0,11.1,25,261,8,4,5,29
2016,PORSCHE,911 TARGA 4S,MINICOMPACT,3.8,6,AM7,Z,12.8,9.3,11.2,25,260,8,4,5,10
2016,PORSCHE,911 TARGA 4S,MINICOMPACT,3.8,6,M7,Z,13.1,9.2,11.4,25,267,8,4,5,29
2016,PORSCHE,911 TURBO,MINICOMPACT,3.8,6,AM7,Z,13.7,9.6,11.9,24,278,8,4,5,10
2016,PORSCHE,911 TURBO CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,13.7,9.6,11.9,24,278,8,4,5,10
2016,PORSCHE,911 TURBO S,MINICOMPACT,3.8,6,AM7,Z,13.7,9.6,11.9,24,278,8,4,5,10
2016,PORSCHE,911 TURBO S CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,13.7,9.6,11.9,24,278,8,4,5,10
2016,PORSCHE,BOXSTER,TWO-SEATER,2.7,6,AM7,Z,10.7,7.4,9.2,31,217,8,4,27,10
2016,PORSCHE,BOXSTER,TWO-SEATER,2.7,6,M6,Z,11.5,7.9,9.9,29,232,8,4,27,28
2016,PORSCHE,BOXSTER GTS,TWO-SEATER,3.4,6,AM7,Z,10.9,7.7,9.5,30,222,8,4,27,10
2016,PORSCHE,BOXSTER GTS,TWO-SEATER,3.4,6,M6,Z,12.1,8.9,10.7,26,250,8,4,27,28
2016,PORSCHE,BOXSTER S,TWO-SEATER,3.4,6,AM7,Z,11.3,7.9,9.8,29,230,8,4,27,10
2016,PORSCHE,BOXSTER S,TWO-SEATER,3.4,6,M6,Z,11.9,8.6,10.4,27,245,8,4,27,28
2016,PORSCHE,BOXSTER SPYDER,TWO-SEATER,3.8,6,M6,Z,13.1,9.9,11.6,24,272,8,4,27,28
2016,PORSCHE,CAYENNE,SUV - STANDARD,3.6,6,A8,Z,13.5,9.7,11.8,24,277,8,4,20,6
2016,PORSCHE,CAYENNE DIESEL (modified),SUV - STANDARD,3.0,6,A8,D,11.2,8.4,9.8,29,270,8,0,20,6
2016,PORSCHE,CAYENNE GTS,SUV - STANDARD,3.6,6,A8,Z,14.8,10.4,12.8,22,300,8,4,20,6
2016,PORSCHE,CAYENNE S,SUV - STANDARD,3.6,6,A8,Z,14.3,9.6,12.2,23,286,8,4,20,6
2016,PORSCHE,CAYENNE TURBO,SUV - STANDARD,4.8,8,A8,Z,16.7,11.2,14.2,20,334,8,4,20,6
2016,PORSCHE,CAYENNE TURBO S,SUV - STANDARD,4.8,8,A8,Z,16.9,11.2,14.3,20,336,8,4,20,6
2016,PORSCHE,CAYMAN,TWO-SEATER,2.7,6,AM7,Z,10.7,7.4,9.2,31,217,8,4,27,10
2016,PORSCHE,CAYMAN,TWO-SEATER,2.7,6,M6,Z,11.5,7.9,9.9,29,232,8,4,27,28
2016,PORSCHE,CAYMAN GT4,TWO-SEATER,3.8,6,M6,Z,13.3,10.1,11.8,24,277,8,4,27,28
2016,PORSCHE,CAYMAN GTS,TWO-SEATER,3.4,6,AM7,Z,10.9,7.7,9.5,30,222,8,4,27,10
2016,PORSCHE,CAYMAN GTS,TWO-SEATER,3.4,6,M6,Z,12.1,8.9,10.7,26,250,8,4,27,28
2016,PORSCHE,CAYMAN S,TWO-SEATER,3.4,6,AM7,Z,11.3,7.9,9.8,29,230,8,4,27,10
2016,PORSCHE,CAYMAN S,TWO-SEATER,3.4,6,M6,Z,11.9,8.6,10.4,27,245,8,4,27,28
2016,PORSCHE,MACAN S,SUV - SMALL,3.0,6,A7,Z,13.7,10.3,12.2,23,285,8,4,19,5
2016,PORSCHE,MACAN TURBO,SUV - SMALL,3.6,6,A7,Z,14.2,10.1,12.3,23,287,8,4,19,5
2016,PORSCHE,PANAMERA,FULL-SIZE,3.6,6,AM7,Z,12.9,8.4,10.9,26,255,8,4,2,10
2016,PORSCHE,PANAMERA GTS,FULL-SIZE,4.8,8,AM7,Z,15.1,9.7,12.7,22,298,8,4,2,10
2016,PORSCHE,PANAMERA S,FULL-SIZE,3.0,6,AM7,Z,13.4,8.8,11.4,25,267,8,4,2,10
2016,PORSCHE,PANAMERA 4,FULL-SIZE,3.6,6,AM7,Z,13.1,8.7,11.1,25,262,8,4,2,10
2016,PORSCHE,PANAMERA 4S,FULL-SIZE,3.0,6,AM7,Z,13.4,8.8,11.4,25,267,8,4,2,10
2016,PORSCHE,PANAMERA 4S EXECUTIVE,FULL-SIZE,3.0,6,AM7,Z,13.7,8.9,11.5,25,271,8,4,2,10
2016,PORSCHE,PANAMERA TURBO,FULL-SIZE,4.8,8,AM7,Z,15.3,9.7,12.8,22,300,8,4,2,10
2016,PORSCHE,PANAMERA TURBO EXECUTIVE,FULL-SIZE,4.8,8,AM7,Z,15.4,9.8,12.9,22,303,8,4,2,10
2016,PORSCHE,PANAMERA TURBO S,FULL-SIZE,4.8,8,AM7,Z,15.3,9.7,12.8,22,300,8,4,2,10
2016,PORSCHE,PANAMERA TURBO S EXECUTIVE,FULL-SIZE,4.8,8,AM7,Z,15.4,9.8,12.9,22,303,8,4,2,10
2016,RAM,1500 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,X,13.9,9.5,11.9,24,279,8,3,11,6
2016,RAM,1500 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,E,19.4,13.6,16.8,17,279,8,1,11,6
2016,RAM,1500 HFE,PICKUP TRUCK - STANDARD,3.6,6,A8,X,12.9,9.3,11.3,25,264,8,3,11,6
2016,RAM,1500 (MDS),PICKUP TRUCK - STANDARD,5.7,8,A6,X,17.1,12.0,14.8,19,348,8,3,11,4
2016,RAM,1500 (MDS),PICKUP TRUCK - STANDARD,5.7,8,A8,X,15.8,10.9,13.6,21,319,8,3,11,6
2016,RAM,1500 ECODIESEL,PICKUP TRUCK - STANDARD,3.0,6,A8,D,11.6,8.4,10.2,28,272,8,0,11,6
2016,RAM,1500 ECODIESEL HFE,PICKUP TRUCK - STANDARD,3.0,6,A8,D,11.3,8.0,9.8,29,264,8,0,11,6
2016,RAM,1500 4X4 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,X,14.6,10.1,12.6,22,294,8,3,11,6
2016,RAM,1500 4X4 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,E,20.5,14.5,17.8,16,296,8,1,11,6
2016,RAM,1500 4X4 (MDS),PICKUP TRUCK - STANDARD,5.7,8,A6,X,17.7,12.7,15.4,18,362,8,3,11,4
2016,RAM,1500 4X4 (MDS),PICKUP TRUCK - STANDARD,5.7,8,A8,X,16.2,11.5,14.1,20,330,8,3,11,6
2016,RAM,1500 4X4 ECODIESEL,PICKUP TRUCK - STANDARD,3.0,6,A8,D,12.1,8.8,10.6,27,283,8,0,11,6
2016,RAM,PROMASTER CITY,SPECIAL PURPOSE VEHICLE,2.4,4,A9,X,11.2,8.1,9.8,29,231,8,3,14,7
2016,ROLLS-ROYCE,GHOST,FULL-SIZE,6.6,12,AS8,Z,19.2,12.4,16.1,18,373,8,4,2,18
2016,ROLLS-ROYCE,GHOST EWB,FULL-SIZE,6.6,12,AS8,Z,19.2,12.4,16.1,18,373,8,4,2,18
2016,ROLLS-ROYCE,PHANTOM,FULL-SIZE,6.7,12,AS8,Z,20.9,12.7,17.2,16,403,8,4,2,18
2016,ROLLS-ROYCE,PHANTOM EWB,FULL-SIZE,6.7,12,AS8,Z,20.7,12.9,17.2,16,404,8,4,2,18
2016,ROLLS-ROYCE,PHANTOM COUPE,COMPACT,6.7,12,AS8,Z,20.9,12.7,17.2,16,403,8,4,0,18
2016,ROLLS-ROYCE,PHANTOM DROPHEAD COUPE,COMPACT,6.7,12,AS8,Z,20.7,12.9,17.2,16,404,8,4,0,18
2016,ROLLS-ROYCE,WRAITH,MID-SIZE,6.6,12,AS8,Z,18.8,11.8,15.6,18,367,8,4,4,18
2016,SCION,FR-S,MINICOMPACT,2.0,4,AS6,Z,9.6,7.0,8.4,34,197,8,4,5,16
2016,SCION,FR-S,MINICOMPACT,2.0,4,M6,Z,10.9,7.9,9.6,29,224,8,4,5,28
2016,SCION,iM,MID-SIZE,1.8,4,AV7,X,8.3,6.3,7.4,38,173,8,3,4,24
2016,SCION,iM,MID-SIZE,1.8,4,M6,X,8.6,6.6,7.7,37,180,8,3,4,28
2016,SCION,tC,COMPACT,2.5,4,AS6,X,10.2,7.6,9.0,31,211,8,3,0,16
2016,SCION,tC,COMPACT,2.5,4,M6,X,10.2,7.7,9.0,31,210,8,3,0,28
2016,SMART,FORTWO CABRIOLET,TWO-SEATER,0.9,3,AM6,Z,7.5,6.1,6.9,41,157,8,4,27,9
2016,SMART,FORTWO COUPE,TWO-SEATER,0.9,3,AM6,Z,7.5,6.1,6.9,41,157,8,4,27,9
2016,SUBARU,BRZ,MINICOMPACT,2.0,4,AS6,Z,9.6,7.0,8.4,34,197,8,4,5,16
2016,SUBARU,BRZ,MINICOMPACT,2.0,4,M6,Z,10.9,7.9,9.6,29,224,8,4,5,28
2016,SUBARU,FORESTER AWD,SUV - SMALL,2.0,4,AV8,Z,10.2,8.5,9.4,30,222,8,4,19,25
2016,SUBARU,FORESTER AWD,SUV - SMALL,2.5,4,AV6,X,9.6,7.5,8.7,32,204,8,3,19,23
2016,SUBARU,FORESTER AWD,SUV - SMALL,2.5,4,M6,X,10.6,8.4,9.6,29,227,8,3,19,28
2016,SUBARU,IMPREZA AWD,COMPACT,2.0,4,AV6,X,8.5,6.4,7.6,37,177,8,3,0,23
2016,SUBARU,IMPREZA AWD,COMPACT,2.0,4,M5,X,9.5,7.0,8.4,34,197,8,3,0,27
2016,SUBARU,IMPREZA WAGON AWD,STATION WAGON - SMALL,2.0,4,AV6,X,8.5,6.4,7.6,37,177,8,3,16,23
2016,SUBARU,IMPREZA WAGON AWD,STATION WAGON - SMALL,2.0,4,M5,X,9.5,7.0,8.4,34,197,8,3,16,27
2016,SUBARU,LEGACY AWD,MID-SIZE,2.5,4,AV6,X,9.0,6.5,7.9,36,185,8,3,4,23
2016,SUBARU,LEGACY AWD,MID-SIZE,2.5,4,M6,X,10.7,7.8,9.4,30,220,8,3,4,28
2016,SUBARU,LEGACY AWD,MID-SIZE,3.6,6,AV6,X,11.9,8.2,10.2,28,239,8,3,4,23
2016,SUBARU,OUTBACK AWD,SUV - SMALL,2.5,4,AV6,X,9.3,7.1,8.3,34,196,8,3,19,23
2016,SUBARU,OUTBACK AWD,SUV - SMALL,2.5,4,M6,X,11.0,8.2,9.7,29,228,8,3,19,28
2016,SUBARU,OUTBACK AWD,SUV - SMALL,3.6,6,AV6,X,12.0,8.6,10.5,27,246,8,3,19,23
2016,SUBARU,WRX,COMPACT,2.0,4,AV8,Z,12.5,9.5,11.2,25,254,8,4,0,25
2016,SUBARU,WRX,COMPACT,2.0,4,M6,Z,11.3,8.4,10.0,28,233,8,4,0,28
2016,SUBARU,WRX,COMPACT,2.5,4,M6,Z,13.8,10.2,12.2,23,285,8,4,0,28
2016,SUBARU,XV CROSSTREK AWD,SUV - SMALL,2.0,4,AV6,X,9.1,7.0,8.1,35,191,8,3,19,23
2016,SUBARU,XV CROSSTREK AWD,SUV - SMALL,2.0,4,M5,X,10.2,7.7,9.1,31,214,8,3,19,27
2016,SUBARU,XV CROSSTREK HYBRID AWD,SUV - SMALL,2.0,4,AV6,X,7.9,6.9,7.5,38,175,8,3,19,23
2016,TOYOTA,4RUNNER 4WD,SUV - STANDARD,4.0,6,AS5,X,14.2,11.1,12.8,22,298,8,3,20,15
2016,TOYOTA,4RUNNER 4WD (Part-Time 4WD),SUV - STANDARD,4.0,6,AS5,X,14.2,11.1,12.8,22,298,8,3,20,15
2016,TOYOTA,AVALON,MID-SIZE,3.5,6,AS6,X,11.4,7.6,9.7,29,225,8,3,4,16
2016,TOYOTA,CAMRY,MID-SIZE,2.5,4,AS6,X,9.4,6.7,8.2,34,192,8,3,4,16
2016,TOYOTA,CAMRY,MID-SIZE,3.5,6,AS6,X,11.0,7.7,9.5,30,222,8,3,4,16
2016,TOYOTA,CAMRY HYBRID LE,MID-SIZE,2.5,4,AV,X,5.5,6.0,5.7,50,134,8,3,4,20
2016,TOYOTA,CAMRY HYBRID XLE/SE,MID-SIZE,2.5,4,AV,X,5.7,6.0,5.9,48,137,8,3,4,20
2016,TOYOTA,COROLLA,MID-SIZE,1.8,4,A4,X,8.6,6.5,7.6,37,179,8,3,4,2
2016,TOYOTA,COROLLA,MID-SIZE,1.8,4,AV,X,8.2,6.2,7.3,39,171,8,3,4,20
2016,TOYOTA,COROLLA,MID-SIZE,1.8,4,AV7,X,7.9,6.1,7.1,40,166,8,3,4,24
2016,TOYOTA,COROLLA,MID-SIZE,1.8,4,M6,X,8.4,6.4,7.5,38,174,8,3,4,28
2016,TOYOTA,COROLLA LE ECO (1-mode),MID-SIZE,1.8,4,AV,X,7.7,5.6,6.8,42,160,8,3,4,20
2016,TOYOTA,COROLLA LE ECO (2-mode),MID-SIZE,1.8,4,AV,X,7.7,6.0,6.9,41,162,8,3,4,20
2016,TOYOTA,HIGHLANDER,SUV - SMALL,3.5,6,AS6,X,12.5,9.3,11.1,25,260,8,3,19,16
2016,TOYOTA,HIGHLANDER AWD,SUV - STANDARD,3.5,6,AS6,X,13.0,9.8,11.6,24,272,8,3,20,16
2016,TOYOTA,HIGHLANDER HYBRID AWD,SUV - STANDARD,3.5,6,AV6,X,8.6,8.4,8.5,33,198,8,3,20,23
2016,TOYOTA,HIGHLANDER HYBRID AWD LE,SUV - STANDARD,3.5,6,AV6,X,8.4,8.3,8.4,34,195,8,3,20,23
2016,TOYOTA,PRIUS,MID-SIZE,1.8,4,AV,X,4.4,4.6,4.5,63,104,8,3,4,20
2016,TOYOTA,PRIUS c,COMPACT,1.5,4,AV,X,4.5,5.1,4.7,60,111,8,3,0,20
2016,TOYOTA,PRIUS v,STATION WAGON - MID-SIZE,1.8,4,AV,X,5.4,5.8,5.6,50,131,8,3,15,20
2016,TOYOTA,RAV4,SUV - SMALL,2.5,4,AS6,X,10.1,7.7,9.0,31,212,8,3,19,16
2016,TOYOTA,RAV4 AWD,SUV - SMALL,2.5,4,AS6,X,10.5,8.2,9.5,30,220,8,3,19,16
2016,TOYOTA,RAV4 HYBRID AWD,SUV - SMALL,2.5,4,AV6,X,6.9,7.6,7.2,39,169,8,3,19,23
2016,TOYOTA,RAV4 LE/XLE,SUV - SMALL,2.5,4,AS6,X,10.0,7.6,8.9,32,208,8,3,19,16
2016,TOYOTA,RAV4 LIMITED/SE AWD,SUV - SMALL,2.5,4,AS6,X,10.6,8.1,9.4,30,220,8,3,19,16
2016,TOYOTA,SEQUOIA 4WD,SUV - STANDARD,5.7,8,AS6,X,18.8,14.0,16.6,17,382,8,3,20,16
2016,TOYOTA,SIENNA,MINIVAN,3.5,6,AS6,X,13.0,9.5,11.4,25,267,8,3,6,16
2016,TOYOTA,SIENNA AWD,MINIVAN,3.5,6,AS6,X,14.4,10.2,12.5,23,290,8,3,6,16
2016,TOYOTA,TACOMA,PICKUP TRUCK - SMALL,2.7,4,AS6,X,12.0,10.0,11.1,25,261,8,3,10,16
2016,TOYOTA,TACOMA,PICKUP TRUCK - SMALL,3.5,6,AS6,X,12.6,10.0,11.4,25,267,8,3,10,16
2016,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,2.7,4,AS6,X,12.7,10.5,11.7,24,274,8,3,10,16
2016,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,2.7,4,M5,X,12.4,11.4,11.9,24,279,8,3,10,27
2016,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,3.5,6,AS6,X,13.1,10.5,11.9,24,280,8,3,10,16
2016,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,3.5,6,M6,X,13.6,11.2,12.5,23,292,8,3,10,28
2016,TOYOTA,TACOMA 4WD D-CAB OFF-ROAD,PICKUP TRUCK - SMALL,3.5,6,M6,X,13.8,11.7,12.9,22,300,8,3,10,28
2016,TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,4.6,8,AS6,X,15.9,12.3,14.3,20,335,8,3,11,16
2016,TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,5.7,8,AS6,X,17.3,13.0,15.4,18,360,8,3,11,16
2016,TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,4.6,8,AS6,X,16.9,12.9,15.1,19,351,8,3,11,16
2016,TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,5.7,8,AS6,X,18.2,14.1,16.3,17,380,8,3,11,16
2016,TOYOTA,VENZA,SUV - SMALL,2.7,4,AS6,X,11.6,9.0,10.4,27,244,8,3,19,16
2016,TOYOTA,VENZA,SUV - SMALL,3.5,6,AS6,X,12.5,9.0,10.9,26,256,8,3,19,16
2016,TOYOTA,VENZA 4WD,SUV - SMALL,2.7,4,AS6,X,11.6,9.2,10.5,27,241,8,3,19,16
2016,TOYOTA,VENZA 4WD,SUV - SMALL,3.5,6,AS6,X,12.8,9.3,11.3,25,263,8,3,19,16
2016,TOYOTA,YARIS,COMPACT,1.5,4,AS6,X,7.2,5.6,6.4,44,151,8,3,0,16
2016,TOYOTA,YARIS (SIL),COMPACT,1.5,4,M6,X,7.6,5.7,6.7,42,157,8,3,0,28
2016,TOYOTA,YARIS HATCHBACK,COMPACT,1.5,4,A4,X,7.8,6.6,7.3,39,170,8,3,0,2
2016,TOYOTA,YARIS HATCHBACK,COMPACT,1.5,4,M5,X,7.7,6.3,7.1,40,165,8,3,0,27
2016,VOLKSWAGEN,BEETLE,COMPACT,1.8,4,AS6,X,9.6,7.0,8.4,34,196,8,3,0,16
2016,VOLKSWAGEN,BEETLE,COMPACT,1.8,4,M5,X,9.5,6.9,8.4,34,196,8,3,0,27
2016,VOLKSWAGEN,BEETLE CONVERTIBLE,SUBCOMPACT,1.8,4,AS6,X,9.6,7.0,8.4,34,196,8,3,17,16
2016,VOLKSWAGEN,BEETLE DUNE,COMPACT,1.8,4,AS6,X,9.7,7.5,8.7,32,203,8,3,0,16
2016,VOLKSWAGEN,CC,COMPACT,2.0,4,AM6,Z,10.7,7.7,9.3,30,217,8,4,0,9
2016,VOLKSWAGEN,GOLF,COMPACT,1.8,4,AS6,X,9.3,6.5,8.1,35,189,8,3,0,16
2016,VOLKSWAGEN,GOLF,COMPACT,1.8,4,M5,X,9.3,6.4,8.0,35,187,8,3,0,27
2016,VOLKSWAGEN,GOLF GTI,COMPACT,2.0,4,AM6,X,9.5,7.2,8.5,33,198,8,3,0,9
2016,VOLKSWAGEN,GOLF GTI,COMPACT,2.0,4,M6,X,9.4,6.9,8.3,34,193,8,3,0,28
2016,VOLKSWAGEN,GOLF R,COMPACT,2.0,4,AM6,Z,10.4,7.9,9.3,30,216,8,4,0,9
2016,VOLKSWAGEN,GOLF R,COMPACT,2.0,4,M6,Z,10.9,7.7,9.4,30,220,8,4,0,28
2016,VOLKSWAGEN,GOLF SPORTWAGON,STATION WAGON - SMALL,1.8,4,AS6,X,9.4,6.8,8.2,34,193,8,3,16,16
2016,VOLKSWAGEN,GOLF SPORTWAGON,STATION WAGON - SMALL,1.8,4,M5,X,9.5,6.6,8.2,34,192,8,3,16,27
2016,VOLKSWAGEN,JETTA,COMPACT,1.4,4,AS6,X,8.5,6.0,7.3,39,173,8,3,0,16
2016,VOLKSWAGEN,JETTA,COMPACT,1.4,4,M5,X,8.3,5.9,7.2,39,168,8,3,0,27
2016,VOLKSWAGEN,JETTA,COMPACT,1.8,4,AS6,X,9.2,6.4,8.0,35,186,8,3,0,16
2016,VOLKSWAGEN,JETTA,COMPACT,1.8,4,M5,X,9.4,6.4,8.1,35,189,8,3,0,27
2016,VOLKSWAGEN,JETTA,COMPACT,2.0,4,AM6,X,9.8,7.0,8.6,33,201,8,3,0,9
2016,VOLKSWAGEN,JETTA,COMPACT,2.0,4,M6,X,10.1,7.2,8.8,32,207,8,3,0,28
2016,VOLKSWAGEN,JETTA HYBRID,COMPACT,1.4,4,AM7,Z,5.7,4.9,5.3,53,124,8,4,0,10
2016,VOLKSWAGEN,PASSAT,MID-SIZE,1.8,4,AS6,X,9.4,6.3,8.0,35,187,8,3,4,16
2016,VOLKSWAGEN,PASSAT,MID-SIZE,1.8,4,M6,X,9.5,6.4,8.1,35,189,8,3,4,28
2016,VOLKSWAGEN,PASSAT,MID-SIZE,3.6,6,AM6,X,11.9,8.5,10.4,27,243,8,3,4,9
2016,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,AS6,Z,11.7,9.5,10.7,26,251,8,4,19,16
2016,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,M6,Z,13.0,9.0,11.2,25,259,8,4,19,28
2016,VOLKSWAGEN,TIGUAN 4MOTION,SUV - SMALL,2.0,4,AS6,Z,11.6,9.3,10.6,27,248,8,4,19,16
2016,VOLKSWAGEN,TOUAREG,SUV - STANDARD,3.6,6,AS8,X,14.1,10.4,12.4,23,292,8,3,20,18
2016,VOLKSWAGEN,TOUAREG TDI (modified),SUV - STANDARD,3.0,6,AS8,D,11.2,8.4,9.8,29,270,8,0,20,18
2016,VOLVO,S60 CC T5 AWD,COMPACT,2.5,5,AS6,X,11.8,8.6,10.3,27,239,8,3,0,16
2016,VOLVO,S60 INSCRIPTION,COMPACT,2.0,4,AS8,X,9.6,6.7,8.3,34,193,8,3,0,18
2016,VOLVO,S60 INSCRIPTION T5 AWD,COMPACT,2.5,5,AS6,X,11.6,8.2,10.1,28,233,8,3,0,16
2016,VOLVO,S60 T5,COMPACT,2.0,4,AS8,X,9.6,6.7,8.3,34,193,8,3,0,18
2016,VOLVO,S60 T5 AWD,COMPACT,2.5,5,AS6,X,11.6,8.2,10.1,28,233,8,3,0,16
2016,VOLVO,S60 T6,COMPACT,2.0,4,AS8,Z,10.6,7.7,9.3,30,218,8,4,0,18
2016,VOLVO,S60 T6 AWD,COMPACT,2.0,4,AS8,Z,11.3,8.2,9.9,29,231,8,4,0,18
2016,VOLVO,S60 3.0T AWD,COMPACT,3.0,6,AS6,X,13.0,9.0,11.2,25,259,8,3,0,16
2016,VOLVO,S60 POLESTAR,COMPACT,3.0,6,AS6,X,13.0,9.0,11.2,25,259,8,3,0,16
2016,VOLVO,S80 T5,MID-SIZE,2.0,4,AS8,X,9.6,6.7,8.3,34,193,8,3,4,18
2016,VOLVO,V60 CC T5 AWD,STATION WAGON - SMALL,2.5,5,AS6,X,11.8,8.6,10.3,27,239,8,3,16,16
2016,VOLVO,V60 T5,STATION WAGON - SMALL,2.0,4,AS8,X,9.6,6.7,8.3,34,193,8,3,16,18
2016,VOLVO,V60 T5 AWD,STATION WAGON - SMALL,2.5,5,AS6,X,11.6,8.2,10.1,28,233,8,3,16,16
2016,VOLVO,V60 T6 AWD,STATION WAGON - SMALL,2.0,4,AS8,Z,11.3,8.2,9.9,29,231,8,4,16,18
2016,VOLVO,V60 3.0T AWD,STATION WAGON - SMALL,3.0,6,AS6,X,13.0,9.0,11.2,25,259,8,3,16,16
2016,VOLVO,V60 POLESTAR,STATION WAGON - SMALL,3.0,6,AS6,X,13.0,9.0,11.2,25,259,8,3,16,16
2016,VOLVO,XC60 T5,SUV - SMALL,2.0,4,AS8,X,10.3,7.6,9.1,31,213,8,3,19,18
2016,VOLVO,XC60 T5 AWD,SUV - SMALL,2.5,5,AS6,X,12.5,9.2,11.0,26,254,8,3,19,16
2016,VOLVO,XC60 T6,SUV - SMALL,2.0,4,AS8,Z,11.0,8.1,9.7,29,226,8,4,19,18
2016,VOLVO,XC60 T6 AWD,SUV - SMALL,2.0,4,AS8,Z,11.8,9.1,10.6,27,247,8,4,19,18
2016,VOLVO,XC60 3.0T AWD,SUV - SMALL,3.0,6,AS6,X,13.7,10.1,12.0,24,276,8,3,19,16
2016,VOLVO,XC70 T5,SUV - SMALL,2.0,4,AS8,X,10.3,7.6,9.1,31,213,8,3,19,18
2016,VOLVO,XC70 T5 AWD,SUV - SMALL,2.5,5,AS6,X,12.5,9.2,11.0,26,254,8,3,19,16
2016,VOLVO,XC90 T5,SUV - STANDARD,2.0,4,AS8,Z,10.6,9.1,10.0,28,232,8,4,20,18
2016,VOLVO,XC90 T5 AWD,SUV - STANDARD,2.0,4,AS8,Z,10.8,9.5,10.2,28,239,8,4,20,18
2016,VOLVO,XC90 T6 AWD,SUV - STANDARD,2.0,4,AS8,Z,11.5,9.5,10.6,27,247,8,4,20,18
2017,ACURA,ILX,COMPACT,2.4,4,AM8,Z,9.4,6.8,8.2,34,192,7,4,0,11
2017,ACURA,MDX SH-AWD,SUV - SMALL,3.5,6,AS9,Z,12.6,9.0,11.0,26,259,7,4,19,19
2017,ACURA,MDX SH-AWD ELITE,SUV - SMALL,3.5,6,AS9,Z,12.2,9.0,10.7,26,251,7,4,19,19
2017,ACURA,MDX HYBRID AWD,SUV - SMALL,3.0,6,AM7,Z,9.1,9.0,9.0,31,210,7,4,19,10
